[2025-03-20 12:41:52,340] [INFO] [Node_ 88] Starting node at localhost:30087 | index= 88 | f=1, k=4
[2025-03-20 12:42:01,897] [INFO] [Node_ 88] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.4661s, distance:0077.17m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:23,695] [INFO] [Node_ 88] Received PREPARE: id:1742442121036, from:30082, delay:0.3107s, distance:0022.93m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:23,720] [INFO] [Node_ 88] Received PREPARE: id:1742442121036, from:30091, delay:0.4661s, distance:0059.03m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:23,777] [INFO] [Node_ 88] Received PREPARE: id:1742442121036, from:30002, delay:0.6991s, distance:0106.03m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:24,255] [INFO] [Node_ 88] Received PREPARE: id:1742442121036, from:30007, delay:0.9322s, distance:0159.90m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:24,484] [INFO] [Node_ 88] Received PREPARE: id:1742442121036, from:30037, delay:0.6991s, distance:0143.01m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:24,921] [INFO] [Node_ 88] Received PREPARE: id:1742442121036, from:30096, delay:0.9322s, distance:0152.45m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:25,358] [INFO] [Node_ 88] Received PREPARE: id:1742442121036, from:30048, delay:0.6991s, distance:0127.70m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:25,694] [INFO] [Node_ 88] Received PREPARE: id:1742442121036, from:30009, delay:0.3107s, distance:0048.83m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:26,105] [INFO] [Node_ 88] Received PREPARE: id:1742442121036, from:30115, delay:0.3107s, distance:0046.46m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,496] [INFO] [Node_ 88] Received PREPARE: id:1742442121036, from:30083, delay:0.4661s, distance:0095.86m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,922] [INFO] [Node_ 88] Received PREPARE: id:1742442121036, from:30079, delay:0.9322s, distance:0169.23m (Euclidean), mes_siz_bit:16778856
