[2025-03-24 11:40:07,123] [INFO] [Node_ 13] Starting node at localhost:30012 | index= 13 | f=1, k=4
[2025-03-24 11:47:32,325] [INFO] [Node_ 13] Starting node at localhost:30012 | index= 13 | f=1, k=4
[2025-03-24 11:47:35,944] [INFO] [Node_ 13] Received PRE-PREPARE: id:1742784455847, from:30000, delay:0.1554s, distance:0013.53m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,100] [INFO] [Node_ 13] Received PREPARE: id:1742784455847, from:30016, delay:0.1554s, distance:0010.06m (Euclidean), mes_siz_bit:8390240
[2025-03-24 11:47:36,102] [INFO] [Node_ 13] Received PREPARE: id:1742784455847, from:30013, delay:0.1554s, distance:0013.85m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,102] [INFO] [Node_ 13] Received PREPARE: id:1742784455847, from:30005, delay:0.1554s, distance:0009.69m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,116] [INFO] [Node_ 13] Received PREPARE: id:1742784455847, from:30006, delay:0.1554s, distance:0011.14m (Euclidean), mes_siz_bit:8390240
[2025-03-24 11:47:36,254] [INFO] [Node_ 13] Received PREPARE: id:1742784455847, from:30015, delay:0.1554s, distance:0014.49m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,259] [INFO] [Node_ 13] Received PREPARE: id:1742784455847, from:30017, delay:0.1554s, distance:0011.57m (Euclidean), mes_siz_bit:8390240
[2025-03-24 11:47:36,316] [INFO] [Node_ 13] Received PREPARE: id:1742784455847, from:30008, delay:0.1554s, distance:0013.04m (Euclidean), mes_siz_bit:8390240
[2025-03-24 11:47:36,320] [INFO] [Node_ 13] Received PREPARE: id:1742784455847, from:30002, delay:0.1554s, distance:0019.84m (Euclidean), mes_siz_bit:8390248
[2025-03-24 11:47:36,351] [INFO] [Node_ 13] Received PREPARE: id:1742784455847, from:30018, delay:0.1554s, distance:0028.60m (Euclidean), mes_siz_bit:8390240
[2025-03-24 11:47:36,362] [INFO] [Node_ 13] Received PREPARE: id:1742784455847, from:30001, delay:0.1554s, distance:0011.26m (Euclidean), mes_siz_bit:8390240
