[2025-03-20 12:41:48,312] [INFO] [Node_ 68] Starting node at localhost:30067 | index= 68 | f=1, k=4
[2025-03-20 12:42:02,234] [INFO] [Node_ 68] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.4661s, distance:0077.91m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:37,917] [INFO] [Node_ 68] Received PREPARE: id:1742442121036, from:30117, delay:0.4661s, distance:0092.65m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:37,937] [INFO] [Node_ 68] Received PREPARE: id:1742442121036, from:30115, delay:0.4661s, distance:0098.29m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:37,982] [INFO] [Node_ 68] Received PREPARE: id:1742442121036, from:30093, delay:0.6991s, distance:0118.03m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,040] [INFO] [Node_ 68] Received PREPARE: id:1742442121036, from:30109, delay:1.3982s, distance:0210.22m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,061] [INFO] [Node_ 68] Received PREPARE: id:1742442121036, from:30113, delay:0.4661s, distance:0061.17m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,093] [INFO] [Node_ 68] Received PREPARE: id:1742442121036, from:30119, delay:0.6991s, distance:0134.38m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,106] [INFO] [Node_ 68] Received PREPARE: id:1742442121036, from:30023, delay:0.4661s, distance:0091.94m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,126] [INFO] [Node_ 68] Received PREPARE: id:1742442121036, from:30020, delay:0.6991s, distance:0148.17m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,146] [INFO] [Node_ 68] Received PREPARE: id:1742442121036, from:30018, delay:0.4661s, distance:0072.07m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,166] [INFO] [Node_ 68] Received PREPARE: id:1742442121036, from:30010, delay:0.6991s, distance:0108.20m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,184] [INFO] [Node_ 68] Received PREPARE: id:1742442121036, from:30083, delay:0.6991s, distance:0136.73m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,200] [INFO] [Node_ 68] Received PREPARE: id:1742442121036, from:30081, delay:0.9322s, distance:0162.66m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,221] [INFO] [Node_ 68] Received PREPARE: id:1742442121036, from:30084, delay:0.6991s, distance:0135.82m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,249] [INFO] [Node_ 68] Received PREPARE: id:1742442121036, from:30079, delay:0.6991s, distance:0141.40m (Euclidean), mes_siz_bit:16778864
