[2025-03-20 12:41:51,536] [INFO] [Node_ 84] Starting node at localhost:30083 | index= 84 | f=1, k=4
[2025-03-20 12:42:01,891] [INFO] [Node_ 84] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.4661s, distance:0082.21m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:12,491] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30081, delay:0.4661s, distance:0094.13m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:12,511] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30023, delay:0.6991s, distance:0111.78m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:15,672] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30018, delay:0.4661s, distance:0074.24m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:15,751] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30010, delay:0.6991s, distance:0148.41m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:31,621] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30021, delay:0.3107s, distance:0027.63m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:31,919] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30080, delay:0.4661s, distance:0079.19m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:32,067] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30079, delay:0.4661s, distance:0098.78m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:32,101] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30020, delay:0.4661s, distance:0068.82m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:32,348] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30084, delay:0.4661s, distance:0062.65m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:32,427] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30022, delay:0.4661s, distance:0071.33m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:32,508] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30002, delay:0.4661s, distance:0072.32m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:32,552] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30041, delay:0.4661s, distance:0087.79m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:32,577] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30086, delay:0.6991s, distance:0145.51m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:32,599] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30085, delay:0.6991s, distance:0139.32m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:32,636] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30039, delay:0.4661s, distance:0051.24m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:32,683] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30082, delay:0.6991s, distance:0113.69m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:32,731] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30030, delay:0.4661s, distance:0064.19m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:32,753] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30011, delay:0.6991s, distance:0140.26m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:32,780] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30091, delay:0.6991s, distance:0105.56m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:32,808] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30007, delay:0.9322s, distance:0163.80m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:33,173] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30114, delay:0.6991s, distance:0103.70m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:33,195] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30058, delay:0.6991s, distance:0109.47m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:33,217] [INFO] [Node_ 84] Received PREPARE: id:1742442121036, from:30115, delay:0.6991s, distance:0111.76m (Euclidean), mes_siz_bit:16778864
