[2025-03-20 12:41:45,301] [INFO] [Node_ 53] Starting node at localhost:30052 | index= 53 | f=1, k=4
[2025-03-20 12:42:02,197] [INFO] [Node_ 53] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.6991s, distance:0112.91m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:45,664] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30011, delay:0.6991s, distance:0114.40m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:45,729] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30086, delay:0.3107s, distance:0037.21m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:45,836] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30041, delay:0.9322s, distance:0181.48m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:45,895] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30080, delay:0.6991s, distance:0113.34m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:45,941] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30085, delay:0.4661s, distance:0054.98m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:45,968] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30039, delay:0.4661s, distance:0079.73m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:45,982] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30007, delay:0.6991s, distance:0112.14m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:46,000] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30002, delay:0.4661s, distance:0081.84m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:46,020] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30030, delay:0.4661s, distance:0055.28m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,037] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30091, delay:0.6991s, distance:0121.66m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:46,053] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30082, delay:0.4661s, distance:0063.19m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:46,081] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30037, delay:0.6991s, distance:0107.79m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:46,100] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30096, delay:0.0000s, distance:0100.32m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,119] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30021, delay:0.6991s, distance:0139.43m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,137] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30048, delay:0.6991s, distance:0144.51m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,153] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30009, delay:0.4661s, distance:0096.26m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,171] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30114, delay:0.6991s, distance:0116.31m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:46,190] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30115, delay:0.3107s, distance:0043.82m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,214] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30117, delay:0.4661s, distance:0076.62m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,232] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30093, delay:0.4661s, distance:0077.62m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,250] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30109, delay:0.6991s, distance:0123.58m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,267] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30113, delay:0.4661s, distance:0070.85m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,287] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30066, delay:0.6991s, distance:0125.37m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,307] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30119, delay:0.4661s, distance:0052.89m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,323] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30033, delay:0.9322s, distance:0157.74m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:46,347] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30004, delay:0.6991s, distance:0134.73m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,368] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30057, delay:0.4661s, distance:0067.63m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:46,388] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30105, delay:0.4661s, distance:0090.11m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,431] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30058, delay:0.4661s, distance:0098.65m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:46,459] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30070, delay:0.6991s, distance:0133.87m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,485] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30099, delay:0.6991s, distance:0122.47m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:46,513] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30023, delay:0.6991s, distance:0117.09m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,536] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30020, delay:0.4661s, distance:0062.64m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,558] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30018, delay:0.6991s, distance:0127.01m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,582] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30083, delay:0.6991s, distance:0114.30m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,598] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30010, delay:0.4661s, distance:0077.76m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,617] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30084, delay:0.4661s, distance:0077.53m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,637] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30022, delay:0.6991s, distance:0108.56m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,657] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30081, delay:0.6991s, distance:0123.04m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,677] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30079, delay:0.9322s, distance:0153.12m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:49,476] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30075, delay:0.6991s, distance:0145.34m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:49,499] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30042, delay:0.4661s, distance:0090.88m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:49,520] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30108, delay:0.6991s, distance:0117.87m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:49,542] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30116, delay:0.6991s, distance:0122.10m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:49,571] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30060, delay:0.4661s, distance:0089.16m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:49,592] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30045, delay:0.4661s, distance:0076.74m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,491] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30107, delay:0.4661s, distance:0068.70m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,523] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30050, delay:0.6991s, distance:0141.95m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,552] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30031, delay:0.4661s, distance:0097.04m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:50,568] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30106, delay:0.4661s, distance:0066.50m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:50,581] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30104, delay:0.6991s, distance:0103.19m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,590] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30100, delay:0.4661s, distance:0079.64m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,610] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30006, delay:0.3107s, distance:0021.78m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,624] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30087, delay:0.4661s, distance:0062.95m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,636] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30019, delay:0.6991s, distance:0122.20m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,657] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30068, delay:0.4661s, distance:0082.17m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:50,678] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30027, delay:0.6991s, distance:0116.71m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:50,698] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30095, delay:0.3107s, distance:0046.52m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,720] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30112, delay:0.6991s, distance:0141.26m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,765] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30043, delay:0.6991s, distance:0122.23m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,811] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30024, delay:0.4661s, distance:0058.34m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,824] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30072, delay:0.6991s, distance:0138.44m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,836] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30088, delay:0.4661s, distance:0086.47m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,856] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30047, delay:0.6991s, distance:0133.31m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,873] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30077, delay:0.6991s, distance:0120.96m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,890] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30110, delay:0.4661s, distance:0060.53m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,903] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30008, delay:0.6991s, distance:0107.56m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,913] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30051, delay:0.6991s, distance:0131.44m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:51,755] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30049, delay:0.9322s, distance:0155.21m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:51,772] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30076, delay:0.4661s, distance:0093.04m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:51,781] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30074, delay:0.4661s, distance:0066.67m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:51,796] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30059, delay:0.4661s, distance:0061.68m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:51,812] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30055, delay:0.6991s, distance:0133.82m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:52,411] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30065, delay:0.0000s, distance:0150.70m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:52,452] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30090, delay:0.4661s, distance:0088.43m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:52,468] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30001, delay:0.6991s, distance:0118.66m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:52,485] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30015, delay:0.4661s, distance:0059.54m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:52,502] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30102, delay:0.6991s, distance:0141.92m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:52,519] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30014, delay:0.4661s, distance:0099.59m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:52,673] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30040, delay:0.4661s, distance:0066.46m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:52,692] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30067, delay:0.6991s, distance:0130.96m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:52,726] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30005, delay:0.4661s, distance:0067.91m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:53,126] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30018, delay:0.6991s, distance:0127.01m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:53,151] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30032, delay:0.4661s, distance:0081.35m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:53,172] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30022, delay:0.6991s, distance:0108.56m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:53,226] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30089, delay:0.6991s, distance:0110.41m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:53,517] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30048, delay:0.6991s, distance:0144.51m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:53,533] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30025, delay:0.4661s, distance:0072.96m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:53,552] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30003, delay:0.6991s, distance:0134.72m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:53,955] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30096, delay:0.0000s, distance:0100.32m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:53,966] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30084, delay:0.4661s, distance:0077.53m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:53,993] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30081, delay:0.6991s, distance:0123.04m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:54,007] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30094, delay:0.4661s, distance:0079.58m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:54,027] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30007, delay:0.6991s, distance:0112.14m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:54,040] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30020, delay:0.4661s, distance:0062.64m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:54,059] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30038, delay:0.6991s, distance:0149.17m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:54,103] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30054, delay:0.4661s, distance:0070.48m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:54,137] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30083, delay:0.6991s, distance:0114.30m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:54,196] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30118, delay:0.4661s, distance:0086.28m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:54,389] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30017, delay:0.9322s, distance:0153.80m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:54,409] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30010, delay:0.4661s, distance:0077.76m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:54,430] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30079, delay:0.9322s, distance:0153.12m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:54,452] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30069, delay:0.4661s, distance:0095.50m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:54,468] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30113, delay:0.4661s, distance:0070.85m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:54,875] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30063, delay:0.3107s, distance:0049.74m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:54,918] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30114, delay:0.6991s, distance:0116.31m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:54,946] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30085, delay:0.4661s, distance:0054.98m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:54,958] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30002, delay:0.4661s, distance:0081.84m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:54,972] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30037, delay:0.6991s, distance:0107.79m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:54,994] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30115, delay:0.3107s, distance:0043.82m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,000] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30036, delay:0.6991s, distance:0118.83m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,014] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30109, delay:0.6991s, distance:0123.58m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,018] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30030, delay:0.4661s, distance:0055.28m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,036] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30009, delay:0.4661s, distance:0096.26m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,040] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30091, delay:0.6991s, distance:0121.66m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:55,047] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30011, delay:0.6991s, distance:0114.40m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,065] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30117, delay:0.4661s, distance:0076.62m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:55,079] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30033, delay:0.9322s, distance:0157.74m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:55,094] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30080, delay:0.6991s, distance:0113.34m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,113] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30093, delay:0.4661s, distance:0077.62m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,127] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30064, delay:0.3107s, distance:0023.94m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,141] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30021, delay:0.6991s, distance:0139.43m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,141] [INFO] [Node_ 53] Received PREPARE: id:1742442121036, from:30073, delay:0.6991s, distance:0149.45m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:55,173] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30086, delay:0.3107s, distance:0037.21m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,173] [INFO] [Node_ 53] Received COMMIT: id:1742442121036, from:30023, delay:0.6991s, distance:0117.09m (Euclidean), mes_siz_bit:16778856
