[2025-03-20 12:41:49,513] [INFO] [Node_ 74] Starting node at localhost:30073 | index= 74 | f=1, k=4
[2025-03-20 12:42:02,252] [INFO] [Node_ 74] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.4661s, distance:0054.60m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:46,087] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30079, delay:0.6991s, distance:0120.52m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,141] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30022, delay:0.3107s, distance:0044.59m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,186] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30084, delay:0.6991s, distance:0126.84m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,244] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30086, delay:0.9322s, distance:0162.52m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,287] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30018, delay:0.3107s, distance:0033.47m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,309] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30021, delay:0.4661s, distance:0099.48m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,329] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30080, delay:0.4661s, distance:0067.78m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,350] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30041, delay:0.6991s, distance:0123.90m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,374] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30085, delay:0.9322s, distance:0169.57m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,398] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30039, delay:0.4661s, distance:0084.95m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,422] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30011, delay:0.9322s, distance:0163.12m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,445] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30030, delay:0.6991s, distance:0116.44m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,465] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30007, delay:1.3982s, distance:0233.15m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,483] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30091, delay:0.6991s, distance:0128.90m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:46,503] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30002, delay:0.6991s, distance:0145.15m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,522] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30082, delay:0.6991s, distance:0130.10m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:46,544] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30037, delay:0.6991s, distance:0122.90m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,568] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30096, delay:1.3982s, distance:0234.45m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,590] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30048, delay:0.4661s, distance:0077.06m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,609] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30009, delay:0.4661s, distance:0097.09m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,631] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30114, delay:0.4661s, distance:0066.05m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,655] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30117, delay:0.6991s, distance:0141.81m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,677] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30115, delay:0.6991s, distance:0120.25m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,695] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30109, delay:0.9322s, distance:0187.61m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:46,752] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30093, delay:0.6991s, distance:0103.23m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,807] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30113, delay:0.4661s, distance:0097.32m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,833] [INFO] [Node_ 74] Received PREPARE: id:1742442121036, from:30119, delay:0.9322s, distance:0170.78m (Euclidean), mes_siz_bit:16778864
