[2025-03-20 12:41:58,357] [INFO] [Node_118] Starting node at localhost:30117 | index=118 | f=1, k=4
[2025-03-20 12:42:02,087] [INFO] [Node_118] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.6991s, distance:0124.36m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:33,881] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30004, delay:0.6991s, distance:0135.87m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:33,899] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30105, delay:0.6991s, distance:0149.18m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:33,930] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30087, delay:0.6991s, distance:0113.87m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:33,954] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30068, delay:0.6991s, distance:0123.51m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:33,983] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30100, delay:0.6991s, distance:0140.34m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:34,005] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30031, delay:0.9322s, distance:0158.86m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:34,027] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30088, delay:0.4661s, distance:0091.19m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:34,047] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30076, delay:0.6991s, distance:0143.13m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:34,570] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30085, delay:0.6991s, distance:0106.55m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:34,592] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30058, delay:0.6991s, distance:0114.45m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:34,626] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30040, delay:0.6991s, distance:0119.85m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:34,646] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30015, delay:0.4661s, distance:0098.13m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:34,668] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30090, delay:0.6991s, distance:0149.34m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:34,688] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30113, delay:0.3107s, distance:0048.63m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:34,731] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30077, delay:0.9322s, distance:0157.73m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:34,751] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30019, delay:0.4661s, distance:0066.57m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:34,779] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30014, delay:0.6991s, distance:0104.75m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:34,794] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30008, delay:0.4661s, distance:0071.32m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:34,816] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30022, delay:0.6991s, distance:0117.39m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:34,838] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30083, delay:0.9322s, distance:0156.14m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:34,856] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30018, delay:0.6991s, distance:0128.12m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:34,872] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30048, delay:0.9322s, distance:0168.39m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:34,894] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30096, delay:0.6991s, distance:0149.11m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:34,905] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30084, delay:0.6991s, distance:0120.40m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:34,925] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30007, delay:0.9322s, distance:0163.53m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:34,941] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30081, delay:0.9322s, distance:0151.08m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:34,957] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30020, delay:0.6991s, distance:0129.58m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:34,975] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30010, delay:0.3107s, distance:0039.79m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:34,991] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30011, delay:0.6991s, distance:0110.94m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:35,010] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30079, delay:0.9322s, distance:0160.97m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:35,400] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30109, delay:0.9322s, distance:0191.86m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:36,465] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30038, delay:0.0000s, distance:0200.59m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:36,507] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30037, delay:0.4661s, distance:0060.53m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:36,574] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30080, delay:0.6991s, distance:0133.31m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:36,641] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30093, delay:0.6991s, distance:0123.45m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:36,690] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30115, delay:0.4661s, distance:0067.67m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:36,757] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30021, delay:0.9322s, distance:0174.84m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:36,805] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30033, delay:0.9322s, distance:0186.12m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:36,843] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30027, delay:0.4661s, distance:0092.12m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:36,865] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30091, delay:0.9322s, distance:0163.50m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:36,890] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30114, delay:0.4661s, distance:0095.91m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:36,904] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30002, delay:0.6991s, distance:0131.72m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:36,951] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30030, delay:0.6991s, distance:0101.59m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:37,022] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30009, delay:0.6991s, distance:0138.03m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:37,042] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30086, delay:0.4661s, distance:0063.12m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:37,063] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30082, delay:0.6991s, distance:0101.14m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:37,089] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30025, delay:0.6991s, distance:0141.44m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:37,117] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30057, delay:0.3107s, distance:0028.97m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:37,137] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30041, delay:1.3982s, distance:0202.59m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:37,174] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30105, delay:0.6991s, distance:0149.18m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:37,202] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30023, delay:0.0000s, distance:0100.78m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:37,236] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30110, delay:0.3107s, distance:0044.22m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:37,255] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30039, delay:0.6991s, distance:0115.16m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:40,330] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30063, delay:0.6991s, distance:0112.96m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:40,500] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30003, delay:0.9322s, distance:0196.86m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:40,522] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30051, delay:0.6991s, distance:0130.49m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:40,543] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30006, delay:0.4661s, distance:0077.31m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:40,559] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30054, delay:0.6991s, distance:0117.25m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:40,573] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30067, delay:0.4661s, distance:0092.65m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:40,599] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30043, delay:0.4661s, distance:0095.47m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:40,615] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30017, delay:0.0000s, distance:0200.62m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:40,694] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30119, delay:0.4661s, distance:0061.58m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:41,322] [INFO] [Node_118] Cleaned up 1 finished statuses
[2025-03-20 12:42:41,395] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30001, delay:0.9322s, distance:0168.19m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:41,419] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30036, delay:0.9322s, distance:0184.13m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:42,223] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30069, delay:0.3107s, distance:0026.97m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:42,637] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30118, delay:0.0000s, distance:0150.68m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:42,678] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30015, delay:0.4661s, distance:0098.13m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:43,462] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30064, delay:0.4661s, distance:0063.29m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:43,945] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30047, delay:0.9322s, distance:0153.04m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:45,606] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30046, delay:0.6991s, distance:0139.04m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:46,950] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30032, delay:0.4661s, distance:0077.55m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:48,955] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30069, delay:0.3107s, distance:0026.97m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:48,973] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30108, delay:0.9322s, distance:0160.80m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:48,989] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30107, delay:0.6991s, distance:0132.16m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:49,005] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30024, delay:0.4661s, distance:0095.84m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:49,080] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30089, delay:0.4661s, distance:0095.67m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:49,562] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30035, delay:0.4661s, distance:0062.97m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,235] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30024, delay:0.4661s, distance:0095.84m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,348] [INFO] [Node_118] Cleaned up 1 finished statuses
[2025-03-20 12:42:50,719] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30026, delay:0.6991s, distance:0142.65m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:52,967] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30046, delay:0.6991s, distance:0139.04m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:52,982] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30052, delay:0.4661s, distance:0076.62m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:52,997] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30116, delay:0.9322s, distance:0151.52m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:53,006] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30072, delay:0.9322s, distance:0197.50m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:53,019] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30059, delay:0.6991s, distance:0116.51m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:53,277] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30073, delay:0.6991s, distance:0141.81m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:53,298] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30074, delay:0.0000s, distance:0100.66m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:53,354] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30072, delay:0.9322s, distance:0197.50m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:54,634] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30049, delay:0.9322s, distance:0167.67m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:54,650] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30055, delay:0.9322s, distance:0182.71m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:54,660] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30055, delay:0.9322s, distance:0182.71m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:54,669] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30049, delay:0.9322s, distance:0167.67m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:54,742] [INFO] [Node_118] Cleaned up 1 finished statuses
[2025-03-20 12:42:54,762] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30034, delay:0.6991s, distance:0148.95m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:54,951] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30073, delay:0.6991s, distance:0141.81m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:55,215] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30102, delay:0.6991s, distance:0132.13m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,305] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30095, delay:0.6991s, distance:0106.00m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,542] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30078, delay:0.6991s, distance:0139.72m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,003] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30116, delay:0.9322s, distance:0151.52m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:56,058] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30071, delay:0.4661s, distance:0088.92m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,073] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30102, delay:0.6991s, distance:0132.13m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,086] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30029, delay:0.4661s, distance:0082.43m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,177] [INFO] [Node_118] Cleaned up 1 finished statuses
[2025-03-20 12:42:56,225] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30094, delay:0.6991s, distance:0127.23m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,252] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30065, delay:0.9322s, distance:0199.07m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,468] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30098, delay:0.6991s, distance:0128.42m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,839] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30065, delay:0.9322s, distance:0199.07m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:57,194] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30094, delay:0.6991s, distance:0127.23m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:57,984] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30095, delay:0.6991s, distance:0106.00m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:58,075] [INFO] [Node_118] Cleaned up 1 finished statuses
[2025-03-20 12:42:58,881] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30099, delay:0.9322s, distance:0151.67m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:58,892] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30078, delay:0.6991s, distance:0139.72m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:59,336] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30062, delay:0.3107s, distance:0043.91m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:59,863] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30056, delay:0.9322s, distance:0156.49m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:00,482] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30012, delay:0.4661s, distance:0096.25m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:00,746] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30061, delay:0.6991s, distance:0121.31m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:00,781] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30053, delay:1.3982s, distance:0212.52m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:00,878] [INFO] [Node_118] Received COMMIT: id:1742442121036, from:30061, delay:0.6991s, distance:0121.31m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:00,975] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30103, delay:0.9322s, distance:0176.89m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:01,241] [INFO] [Node_118] Received PREPARE: id:1742442121036, from:30111, delay:0.9322s, distance:0181.78m (Euclidean), mes_siz_bit:16778848
