[2025-03-20 12:41:53,545] [INFO] [Node_ 94] Starting node at localhost:30093 | index= 94 | f=1, k=4
[2025-03-20 12:42:02,325] [INFO] [Node_ 94] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.4661s, distance:0055.99m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:15,012] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30022, delay:0.4661s, distance:0059.65m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:15,026] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30081, delay:0.6991s, distance:0130.29m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:15,061] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30084, delay:0.4661s, distance:0080.17m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:15,118] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30021, delay:0.4661s, distance:0087.76m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:15,140] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30080, delay:0.3107s, distance:0047.98m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:15,160] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30018, delay:0.4661s, distance:0086.51m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:15,176] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30023, delay:0.6991s, distance:0125.19m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:15,188] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30083, delay:0.4661s, distance:0062.29m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:15,202] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30079, delay:0.6991s, distance:0142.17m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:15,217] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30010, delay:0.6991s, distance:0130.18m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:15,235] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30020, delay:0.3107s, distance:0043.21m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,848] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30039, delay:0.3107s, distance:0023.96m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,862] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30030, delay:0.4661s, distance:0057.95m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,879] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30085, delay:0.4661s, distance:0084.02m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,893] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30082, delay:0.4661s, distance:0052.81m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:17,905] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30011, delay:0.9322s, distance:0152.21m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,919] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30086, delay:0.4661s, distance:0099.24m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,933] [INFO] [Node_ 94] Received PREPARE: id:1742442121036, from:30091, delay:0.4661s, distance:0058.39m (Euclidean), mes_siz_bit:16778840
