[2025-03-20 12:41:52,131] [INFO] [Node_ 87] Starting node at localhost:30086 | index= 87 | f=1, k=4
[2025-03-20 12:42:01,895] [INFO] [Node_ 87] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.6991s, distance:0124.83m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:13,917] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30023, delay:0.6991s, distance:0135.97m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:13,954] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30020, delay:0.4661s, distance:0093.98m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,247] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30018, delay:0.6991s, distance:0145.80m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,348] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30081, delay:0.9322s, distance:0156.28m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,425] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30039, delay:0.6991s, distance:0103.21m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:17,507] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30010, delay:0.4661s, distance:0079.92m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,601] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30084, delay:0.6991s, distance:0112.72m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,685] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30080, delay:0.6991s, distance:0126.25m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,744] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30011, delay:0.6991s, distance:0135.47m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,824] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30021, delay:0.9322s, distance:0170.53m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,884] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30041, delay:1.3982s, distance:0212.91m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,974] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30079, delay:0.9322s, distance:0181.76m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:18,037] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30083, delay:0.6991s, distance:0145.51m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:18,123] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30022, delay:0.6991s, distance:0124.45m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:18,204] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30085, delay:0.3107s, distance:0047.81m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:18,235] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30002, delay:0.6991s, distance:0118.40m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:18,256] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30091, delay:0.6991s, distance:0131.70m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:27,473] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30030, delay:0.4661s, distance:0088.99m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:27,831] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30082, delay:0.4661s, distance:0063.86m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:28,227] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30007, delay:0.6991s, distance:0136.94m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:28,609] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30048, delay:0.9322s, distance:0172.48m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:34,011] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30115, delay:0.3107s, distance:0044.88m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:37,000] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30037, delay:0.6991s, distance:0112.90m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:37,222] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30009, delay:0.6991s, distance:0116.53m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:37,935] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30096, delay:0.6991s, distance:0118.67m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,059] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30114, delay:0.6991s, distance:0130.58m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,223] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30117, delay:0.4661s, distance:0063.12m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,258] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30109, delay:0.9322s, distance:0158.79m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,279] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30093, delay:0.4661s, distance:0099.24m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,429] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30113, delay:0.4661s, distance:0071.43m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:38,654] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30076, delay:0.6991s, distance:0111.77m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,678] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30045, delay:0.4661s, distance:0087.72m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,701] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30105, delay:0.6991s, distance:0123.22m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,723] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30106, delay:0.4661s, distance:0096.33m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:38,741] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30075, delay:0.9322s, distance:0173.17m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,764] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30100, delay:0.4661s, distance:0085.82m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:38,788] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30070, delay:0.9322s, distance:0165.66m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,810] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30042, delay:0.6991s, distance:0102.06m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,826] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30068, delay:0.6991s, distance:0113.85m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,839] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30104, delay:0.6991s, distance:0111.45m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,857] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30050, delay:0.9322s, distance:0176.75m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,873] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30019, delay:0.6991s, distance:0120.42m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,891] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30027, delay:0.6991s, distance:0125.11m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,911] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30040, delay:0.4661s, distance:0097.64m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,932] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30006, delay:0.0000s, distance:0050.94m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,950] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30095, delay:0.3107s, distance:0045.21m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,970] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30108, delay:0.9322s, distance:0153.28m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,993] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30099, delay:0.6991s, distance:0147.11m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,009] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30024, delay:0.4661s, distance:0067.90m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:39,027] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30043, delay:0.6991s, distance:0134.87m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:39,043] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30088, delay:0.6991s, distance:0102.75m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,063] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30077, delay:0.6991s, distance:0137.52m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:39,082] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30015, delay:0.4661s, distance:0079.86m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:39,098] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30066, delay:0.6991s, distance:0139.67m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,114] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30072, delay:0.9322s, distance:0174.21m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,136] [INFO] [Node_ 87] Received PREPARE: id:1742442121036, from:30119, delay:0.3107s, distance:0015.89m (Euclidean), mes_siz_bit:16778856
