[2025-03-20 12:41:47,510] [INFO] [Node_ 64] Starting node at localhost:30063 | index= 64 | f=1, k=4
[2025-03-20 12:42:02,220] [INFO] [Node_ 64] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.6991s, distance:0129.41m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:35,155] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30080, delay:0.6991s, distance:0128.78m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:35,178] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30041, delay:0.9322s, distance:0153.74m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:35,232] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30085, delay:0.4661s, distance:0093.86m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:35,392] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30039, delay:0.4661s, distance:0085.23m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:35,511] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30011, delay:0.4661s, distance:0097.52m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:35,598] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30002, delay:0.3107s, distance:0039.63m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:35,685] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30030, delay:0.3107s, distance:0042.61m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:35,798] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30007, delay:0.4661s, distance:0078.27m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:35,871] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30091, delay:0.6991s, distance:0138.47m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:36,027] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30082, delay:0.4661s, distance:0099.32m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:36,148] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30037, delay:0.6991s, distance:0121.78m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:36,172] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30096, delay:0.4661s, distance:0079.42m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:36,192] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30048, delay:0.6991s, distance:0129.38m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:36,218] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30009, delay:0.6991s, distance:0103.44m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:36,234] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30114, delay:0.6991s, distance:0123.35m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:36,250] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30115, delay:0.4661s, distance:0085.17m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:36,267] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30117, delay:0.6991s, distance:0112.96m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:36,283] [INFO] [Node_ 64] Received PREPARE: id:1742442121036, from:30093, delay:0.4661s, distance:0086.85m (Euclidean), mes_siz_bit:16778856
