[2025-03-20 12:41:46,109] [INFO] [Node_ 57] Starting node at localhost:30056 | index= 57 | f=1, k=4
[2025-03-20 12:42:02,162] [INFO] [Node_ 57] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.6991s, distance:0126.02m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,206] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30086, delay:0.9322s, distance:0179.94m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,219] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30011, delay:0.6991s, distance:0101.36m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,254] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30041, delay:0.4661s, distance:0057.53m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,271] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30080, delay:0.6991s, distance:0135.20m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,285] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30085, delay:0.9322s, distance:0197.43m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,303] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30039, delay:0.6991s, distance:0112.71m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:50,321] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30007, delay:0.9322s, distance:0186.02m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,338] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30002, delay:0.6991s, distance:0103.19m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,358] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30022, delay:0.6991s, distance:0103.15m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,373] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30030, delay:0.6991s, distance:0104.47m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,387] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30091, delay:0.9322s, distance:0185.93m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:50,399] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30082, delay:0.9322s, distance:0172.69m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,410] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30037, delay:0.6991s, distance:0111.14m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,414] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30096, delay:0.9322s, distance:0197.38m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,434] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30048, delay:0.4661s, distance:0070.48m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,452] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30009, delay:0.6991s, distance:0137.62m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,472] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30114, delay:0.4661s, distance:0072.93m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,488] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30115, delay:0.9322s, distance:0151.89m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,503] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30117, delay:0.9322s, distance:0156.49m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,521] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30093, delay:0.6991s, distance:0135.55m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,534] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30109, delay:0.9322s, distance:0157.12m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:50,554] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30113, delay:0.6991s, distance:0129.59m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,572] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30066, delay:0.6991s, distance:0147.46m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,586] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30119, delay:0.9322s, distance:0191.57m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,599] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30033, delay:0.4661s, distance:0061.19m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,614] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30057, delay:0.9322s, distance:0163.12m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:50,631] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30105, delay:0.0000s, distance:0150.25m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,680] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30070, delay:0.3107s, distance:0042.79m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,730] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30023, delay:0.4661s, distance:0060.35m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,753] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30020, delay:0.6991s, distance:0142.28m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,773] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30018, delay:0.4661s, distance:0074.75m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,791] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30010, delay:0.6991s, distance:0135.61m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,803] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30083, delay:0.4661s, distance:0094.50m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:50,814] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30084, delay:0.4661s, distance:0090.51m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,827] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30081, delay:0.4661s, distance:0074.20m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,842] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30079, delay:0.3107s, distance:0021.55m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:50,856] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30021, delay:0.4661s, distance:0083.55m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:54,482] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30004, delay:0.3107s, distance:0030.08m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:54,492] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30060, delay:0.4661s, distance:0080.63m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:54,514] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30058, delay:0.4661s, distance:0086.62m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:54,535] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30099, delay:0.4661s, distance:0099.82m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:54,547] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30116, delay:0.9322s, distance:0161.18m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,337] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30110, delay:0.9322s, distance:0165.48m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,364] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30045, delay:0.6991s, distance:0102.82m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,376] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30075, delay:0.3107s, distance:0043.64m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,380] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30031, delay:0.6991s, distance:0140.02m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:55,394] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30106, delay:0.4661s, distance:0097.62m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:55,408] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30050, delay:0.9322s, distance:0167.60m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,418] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30100, delay:1.3982s, distance:0202.25m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,430] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30006, delay:0.6991s, distance:0145.37m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,449] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30087, delay:0.9322s, distance:0163.85m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,465] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30042, delay:0.6991s, distance:0101.31m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,480] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30019, delay:0.6991s, distance:0124.90m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,493] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30104, delay:0.6991s, distance:0103.37m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,510] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30068, delay:0.4661s, distance:0092.25m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:55,524] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30108, delay:0.4661s, distance:0081.68m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,538] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30027, delay:0.4661s, distance:0097.98m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,552] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30095, delay:0.9322s, distance:0193.36m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,566] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30024, delay:0.9322s, distance:0152.12m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:55,584] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30043, delay:0.4661s, distance:0075.65m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,590] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30112, delay:0.4661s, distance:0071.17m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,606] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30072, delay:0.6991s, distance:0132.21m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,615] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30077, delay:0.9322s, distance:0152.42m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,620] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30047, delay:0.4661s, distance:0099.86m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:56,254] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30008, delay:0.4661s, distance:0099.10m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:58,793] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30051, delay:0.3107s, distance:0033.96m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:58,841] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30088, delay:0.4661s, distance:0097.06m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:58,936] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30055, delay:0.4661s, distance:0099.98m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:58,974] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30049, delay:0.4661s, distance:0056.88m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:59,776] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30107, delay:0.9322s, distance:0184.32m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:01,694] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30014, delay:0.4661s, distance:0055.50m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:01,761] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30001, delay:0.6991s, distance:0139.61m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:01,859] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30025, delay:0.6991s, distance:0142.84m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:43:01,875] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30040, delay:0.6991s, distance:0143.63m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:01,885] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30015, delay:0.6991s, distance:0127.79m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:01,901] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30090, delay:0.6991s, distance:0124.87m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:01,924] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30102, delay:0.4661s, distance:0092.50m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:01,964] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30076, delay:0.9322s, distance:0156.49m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:02,377] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30067, delay:0.6991s, distance:0125.47m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:02,405] [INFO] [Node_ 57] Received COMMIT: id:1742442121036, from:30022, delay:0.6991s, distance:0103.15m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:02,439] [INFO] [Node_ 57] Received PREPARE: id:1742442121036, from:30003, delay:0.6991s, distance:0140.68m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:43:05,794] [INFO] [Node_ 57] Received COMMIT: id:1742442121036, from:30084, delay:0.4661s, distance:0090.51m (Euclidean), mes_siz_bit:16778856
