[2025-03-20 12:41:55,154] [INFO] [Node_102] Starting node at localhost:30101 | index=102 | f=1, k=4
[2025-03-20 12:42:02,040] [INFO] [Node_102] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.6991s, distance:0126.90m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,857] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30117, delay:0.4661s, distance:0060.21m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,875] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30109, delay:0.9322s, distance:0154.08m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,895] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30093, delay:0.6991s, distance:0116.08m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:38,914] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30113, delay:0.4661s, distance:0067.74m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,934] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30119, delay:0.4661s, distance:0094.49m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:38,952] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30033, delay:0.6991s, distance:0143.20m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,970] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30057, delay:0.4661s, distance:0076.68m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:38,991] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30105, delay:0.6991s, distance:0105.64m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,039] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30023, delay:0.4661s, distance:0060.56m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,074] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30079, delay:0.6991s, distance:0111.12m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,149] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30010, delay:0.3107s, distance:0027.87m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:39,217] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30083, delay:0.6991s, distance:0125.36m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:39,300] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30020, delay:0.6991s, distance:0110.34m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:39,319] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30022, delay:0.6991s, distance:0111.32m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,337] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30081, delay:0.4661s, distance:0093.61m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,359] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30084, delay:0.4661s, distance:0075.11m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,381] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30021, delay:0.6991s, distance:0140.61m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:43,110] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30070, delay:0.6991s, distance:0111.79m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:43,139] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30058, delay:0.4661s, distance:0054.67m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:43,167] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30066, delay:0.9322s, distance:0153.47m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:43,201] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30004, delay:0.0000s, distance:0100.27m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:45,446] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30045, delay:0.3107s, distance:0040.59m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:45,470] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30075, delay:0.4661s, distance:0096.22m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:45,488] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30106, delay:0.3107s, distance:0040.81m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:45,511] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30042, delay:0.4661s, distance:0078.57m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:45,537] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30050, delay:0.9322s, distance:0172.51m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:45,557] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30068, delay:0.4661s, distance:0092.55m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:45,577] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30104, delay:0.4661s, distance:0085.81m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:45,606] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30087, delay:0.6991s, distance:0119.02m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:45,664] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30060, delay:0.4661s, distance:0085.56m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:49,295] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30100, delay:0.6991s, distance:0148.19m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:49,311] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30108, delay:0.6991s, distance:0115.67m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:49,327] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30019, delay:0.4661s, distance:0082.57m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:49,347] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30095, delay:0.6991s, distance:0116.96m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:49,365] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30031, delay:0.6991s, distance:0135.69m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:49,382] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30088, delay:0.4661s, distance:0082.35m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:49,404] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30027, delay:0.4661s, distance:0092.00m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:49,427] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30006, delay:0.4661s, distance:0057.91m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:49,443] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30043, delay:0.4661s, distance:0078.40m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:49,647] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30077, delay:0.9322s, distance:0155.37m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:51,517] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30040, delay:0.4661s, distance:0078.78m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:51,572] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30015, delay:0.4661s, distance:0092.98m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:51,597] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30014, delay:0.4661s, distance:0062.27m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:51,639] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30076, delay:0.6991s, distance:0139.33m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:54,036] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30090, delay:0.6991s, distance:0119.16m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,094] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30096, delay:0.6991s, distance:0119.30m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,121] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30048, delay:0.6991s, distance:0137.46m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,141] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30083, delay:0.6991s, distance:0125.36m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,173] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30022, delay:0.6991s, distance:0111.32m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,191] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30018, delay:0.6991s, distance:0111.44m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,201] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30084, delay:0.4661s, distance:0075.11m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,365] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30037, delay:0.3107s, distance:0046.89m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,382] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30085, delay:0.6991s, distance:0123.27m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:56,395] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30010, delay:0.3107s, distance:0027.87m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,406] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30093, delay:0.6991s, distance:0116.08m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:56,422] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30033, delay:0.6991s, distance:0143.20m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,437] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30115, delay:0.4661s, distance:0084.33m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:56,454] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30117, delay:0.4661s, distance:0060.21m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:56,474] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30080, delay:0.6991s, distance:0135.37m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,485] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30113, delay:0.4661s, distance:0067.74m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,499] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30008, delay:0.4661s, distance:0068.48m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,507] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30007, delay:0.6991s, distance:0124.24m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,523] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30038, delay:0.9322s, distance:0161.29m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,532] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30109, delay:0.9322s, distance:0154.08m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,546] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30020, delay:0.6991s, distance:0110.34m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,553] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30011, delay:0.4661s, distance:0053.67m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,569] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30081, delay:0.4661s, distance:0093.61m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,588] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30079, delay:0.6991s, distance:0111.12m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:57,818] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30114, delay:0.4661s, distance:0077.85m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:57,848] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30091, delay:0.9322s, distance:0170.17m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:57,864] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30002, delay:0.4661s, distance:0084.70m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:58,243] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30021, delay:0.6991s, distance:0140.61m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:58,260] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30057, delay:0.4661s, distance:0076.68m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:59,835] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30039, delay:0.6991s, distance:0102.08m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:59,852] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30110, delay:0.4661s, distance:0054.12m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:59,867] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30009, delay:0.6991s, distance:0131.19m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:59,879] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30030, delay:0.4661s, distance:0069.26m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:59,890] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30082, delay:0.6991s, distance:0117.71m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:59,902] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30086, delay:0.4661s, distance:0086.34m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:59,920] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30051, delay:0.4661s, distance:0095.89m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:00,314] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30023, delay:0.4661s, distance:0060.56m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:00,325] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30025, delay:0.6991s, distance:0106.14m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:00,353] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30041, delay:0.9322s, distance:0157.89m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:43:00,379] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30105, delay:0.6991s, distance:0105.64m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:01,659] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30001, delay:0.9322s, distance:0151.81m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:01,684] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30047, delay:0.6991s, distance:0137.87m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:01,702] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30102, delay:0.4661s, distance:0077.91m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:02,086] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30063, delay:0.4661s, distance:0077.81m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:02,102] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30067, delay:0.6991s, distance:0109.11m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:02,127] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30054, delay:0.6991s, distance:0108.63m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:02,148] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30003, delay:0.9322s, distance:0159.07m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:43:02,501] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30107, delay:0.6991s, distance:0134.69m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:02,754] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30017, delay:0.9322s, distance:0159.21m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:03,599] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30119, delay:0.4661s, distance:0094.49m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:03,609] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30032, delay:0.4661s, distance:0052.46m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:03,621] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30024, delay:0.6991s, distance:0104.58m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:03,633] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30064, delay:0.3107s, distance:0047.55m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:03,641] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30118, delay:0.6991s, distance:0140.56m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:03,651] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30069, delay:0.4661s, distance:0085.57m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:03,664] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30036, delay:0.6991s, distance:0146.00m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:03,847] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30094, delay:0.6991s, distance:0115.85m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:03,875] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30049, delay:0.6991s, distance:0137.45m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:03,999] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30046, delay:0.4661s, distance:0086.48m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,007] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30089, delay:0.3107s, distance:0045.73m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,029] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30035, delay:0.3107s, distance:0006.83m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,036] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30055, delay:0.6991s, distance:0138.58m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:04,059] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30073, delay:0.6991s, distance:0136.79m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:04,237] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30034, delay:0.6991s, distance:0101.63m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,249] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30072, delay:0.9322s, distance:0157.85m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,461] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30026, delay:0.6991s, distance:0107.68m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,465] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30059, delay:0.4661s, distance:0096.98m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,516] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30116, delay:0.9322s, distance:0156.82m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,532] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30052, delay:0.4661s, distance:0071.48m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:43:04,542] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30078, delay:0.6991s, distance:0122.52m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,577] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30074, delay:0.6991s, distance:0102.82m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:04,628] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30053, delay:0.9322s, distance:0173.05m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,641] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30116, delay:0.9322s, distance:0156.82m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,666] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30065, delay:0.9322s, distance:0153.20m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,780] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30056, delay:0.6991s, distance:0112.72m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,793] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30071, delay:0.3107s, distance:0044.80m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,803] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30098, delay:0.4661s, distance:0081.99m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:04,816] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30029, delay:0.4661s, distance:0092.24m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,912] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30061, delay:0.4661s, distance:0061.80m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,921] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30044, delay:0.6991s, distance:0129.91m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:04,921] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30053, delay:0.9322s, distance:0173.05m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,949] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30005, delay:0.6991s, distance:0108.16m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,970] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30092, delay:0.4661s, distance:0092.90m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:04,986] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30044, delay:0.6991s, distance:0129.91m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,000] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30062, delay:0.3107s, distance:0030.72m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,029] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30099, delay:0.6991s, distance:0132.33m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,180] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30012, delay:0.3107s, distance:0042.13m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,194] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30103, delay:0.6991s, distance:0125.00m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,209] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30111, delay:0.9322s, distance:0165.59m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:05,225] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30061, delay:0.4661s, distance:0061.80m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,397] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30099, delay:0.6991s, distance:0132.33m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,672] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30066, delay:0.9322s, distance:0153.47m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,684] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30112, delay:0.6991s, distance:0135.93m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,743] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30004, delay:0.0000s, distance:0100.27m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,761] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30104, delay:0.4661s, distance:0085.81m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,771] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30106, delay:0.3107s, distance:0040.81m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,781] [INFO] [Node_102] Received PREPARE: id:1742442121036, from:30028, delay:0.9322s, distance:0153.60m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,790] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30112, delay:0.6991s, distance:0135.93m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,962] [INFO] [Node_102] Received COMMIT: id:1742442121036, from:30075, delay:0.4661s, distance:0096.22m (Euclidean), mes_siz_bit:16778864
