[2025-03-20 12:41:47,315] [INFO] [Node_ 63] Starting node at localhost:30062 | index= 63 | f=1, k=4
[2025-03-20 12:42:02,215] [INFO] [Node_ 63] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.6991s, distance:0140.44m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,637] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30023, delay:0.4661s, distance:0074.91m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,659] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30020, delay:0.6991s, distance:0134.81m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,695] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30018, delay:0.6991s, distance:0127.54m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,711] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30010, delay:0.3107s, distance:0009.49m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:55,723] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30083, delay:0.9322s, distance:0152.25m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,741] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30084, delay:0.6991s, distance:0105.44m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:55,760] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30081, delay:0.6991s, distance:0122.07m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,780] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30079, delay:0.6991s, distance:0133.70m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,798] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30022, delay:0.6991s, distance:0126.71m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,816] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30021, delay:0.9322s, distance:0167.29m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,831] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30086, delay:0.4661s, distance:0088.94m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,849] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30041, delay:0.9322s, distance:0182.98m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,867] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30080, delay:0.0000s, distance:0150.38m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,881] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30085, delay:0.6991s, distance:0132.48m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,893] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30039, delay:0.6991s, distance:0123.24m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,908] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30011, delay:0.4661s, distance:0070.15m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,928] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30002, delay:0.6991s, distance:0115.18m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:55,950] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30030, delay:0.4661s, distance:0096.58m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:55,970] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30007, delay:0.6991s, distance:0144.18m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:55,990] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30091, delay:0.9322s, distance:0186.22m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:56,003] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30082, delay:0.6991s, distance:0128.48m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,015] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30037, delay:0.3107s, distance:0036.71m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:56,031] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30096, delay:0.6991s, distance:0134.77m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,043] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30048, delay:0.9322s, distance:0161.41m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,058] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30009, delay:0.9322s, distance:0151.32m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,073] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30114, delay:0.4661s, distance:0087.81m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,084] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30115, delay:0.4661s, distance:0093.26m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,102] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30117, delay:0.3107s, distance:0043.91m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,120] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30093, delay:0.6991s, distance:0136.39m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,141] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30109, delay:0.9322s, distance:0183.41m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,161] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30113, delay:0.4661s, distance:0070.61m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,187] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30066, delay:0.9322s, distance:0170.12m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,213] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30119, delay:0.4661s, distance:0092.06m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,225] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30033, delay:0.9322s, distance:0170.03m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,238] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30004, delay:0.6991s, distance:0119.88m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,258] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30057, delay:0.4661s, distance:0069.31m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:56,280] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30045, delay:0.0000s, distance:0050.12m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:56,300] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30060, delay:0.6991s, distance:0108.19m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:56,324] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30075, delay:0.6991s, distance:0118.12m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,341] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30105, delay:0.6991s, distance:0131.99m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,353] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30100, delay:0.9322s, distance:0162.85m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,367] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30058, delay:0.4661s, distance:0081.79m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:56,374] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30106, delay:0.4661s, distance:0071.46m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:56,382] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30070, delay:0.6991s, distance:0138.72m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:56,395] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30042, delay:0.4661s, distance:0089.04m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,395] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30019, delay:0.4661s, distance:0071.97m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:56,415] [INFO] [Node_ 63] Received PREPARE: id:1742442121036, from:30050, delay:1.3982s, distance:0202.05m (Euclidean), mes_siz_bit:16778856
