[2025-03-20 12:41:57,151] [INFO] [Node_112] Starting node at localhost:30111 | index=112 | f=1, k=4
[2025-03-20 12:42:02,040] [INFO] [Node_112] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.6991s, distance:0113.64m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:57,078] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30007, delay:0.9322s, distance:0166.06m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:57,091] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30048, delay:0.6991s, distance:0118.84m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:57,107] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30037, delay:0.9322s, distance:0195.54m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:57,121] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30009, delay:0.4661s, distance:0064.30m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:57,137] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30096, delay:0.9322s, distance:0169.97m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:57,151] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30115, delay:0.6991s, distance:0118.91m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:57,169] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30114, delay:0.9322s, distance:0165.75m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:57,190] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30109, delay:0.4661s, distance:0077.81m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:57,206] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30117, delay:0.9322s, distance:0181.78m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:57,220] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30093, delay:0.4661s, distance:0066.16m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:57,234] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30113, delay:0.6991s, distance:0147.44m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:57,250] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30119, delay:0.9322s, distance:0157.06m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:57,262] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30033, delay:0.6991s, distance:0133.66m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:57,276] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30057, delay:0.9322s, distance:0164.31m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:57,320] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30023, delay:0.9322s, distance:0176.32m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:57,345] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30079, delay:0.9322s, distance:0173.88m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:57,357] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30010, delay:0.9322s, distance:0183.17m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:57,377] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30081, delay:0.0000s, distance:0150.87m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:57,391] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30022, delay:0.6991s, distance:0118.21m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:57,403] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30021, delay:0.0000s, distance:0100.57m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:57,419] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30020, delay:0.4661s, distance:0057.09m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:57,435] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30084, delay:0.6991s, distance:0107.52m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:57,451] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30083, delay:0.4661s, distance:0079.14m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:59,821] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30066, delay:0.4661s, distance:0090.02m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:59,837] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30004, delay:0.9322s, distance:0156.10m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:59,850] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30105, delay:0.6991s, distance:0127.01m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:01,046] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30075, delay:0.9322s, distance:0181.62m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:01,057] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30042, delay:0.6991s, distance:0139.92m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:01,071] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30050, delay:0.4661s, distance:0081.94m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:01,081] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30070, delay:0.6991s, distance:0134.59m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:01,093] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30045, delay:0.9322s, distance:0155.61m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:01,108] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30106, delay:0.6991s, distance:0135.66m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:43:01,124] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30060, delay:0.6991s, distance:0108.93m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:01,268] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30058, delay:0.9322s, distance:0160.04m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:01,611] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30068, delay:0.4661s, distance:0086.47m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:01,619] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30100, delay:0.4661s, distance:0080.86m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:01,644] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30019, delay:0.9322s, distance:0198.60m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:01,657] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30104, delay:0.9322s, distance:0152.12m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:01,668] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30031, delay:0.3107s, distance:0034.19m (Euclidean), mes_siz_bit:16778832
[2025-03-20 12:43:01,688] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30088, delay:0.6991s, distance:0123.69m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:01,706] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30006, delay:0.6991s, distance:0127.65m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:01,738] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30087, delay:0.4661s, distance:0077.37m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:02,482] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30076, delay:0.4661s, distance:0051.99m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:02,588] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30040, delay:0.6991s, distance:0132.33m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:02,911] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30015, delay:0.4661s, distance:0088.39m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:03,233] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30014, delay:0.6991s, distance:0144.50m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:03,253] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30090, delay:0.4661s, distance:0055.67m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:03,406] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30083, delay:0.4661s, distance:0079.14m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:03,419] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30007, delay:0.9322s, distance:0166.06m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:03,453] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30020, delay:0.4661s, distance:0057.09m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:03,504] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30010, delay:0.9322s, distance:0183.17m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:03,548] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30081, delay:0.0000s, distance:0150.87m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:03,566] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30096, delay:0.9322s, distance:0169.97m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:03,578] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30022, delay:0.6991s, distance:0118.21m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:03,593] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30079, delay:0.9322s, distance:0173.88m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:03,603] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30084, delay:0.6991s, distance:0107.52m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:03,629] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30077, delay:0.4661s, distance:0072.55m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:03,643] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30048, delay:0.6991s, distance:0118.84m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:03,664] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30018, delay:0.6991s, distance:0138.91m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:03,838] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30037, delay:0.9322s, distance:0195.54m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:03,863] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30008, delay:0.9322s, distance:0174.60m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:03,942] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30027, delay:0.9322s, distance:0163.47m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:03,974] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30115, delay:0.6991s, distance:0118.91m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:03,991] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30093, delay:0.4661s, distance:0066.16m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,007] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30085, delay:0.6991s, distance:0112.45m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,021] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30114, delay:0.9322s, distance:0165.75m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,035] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30033, delay:0.6991s, distance:0133.66m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,036] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30011, delay:0.9322s, distance:0191.04m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:04,052] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30109, delay:0.4661s, distance:0077.81m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,068] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30080, delay:0.0000s, distance:0100.88m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,084] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30113, delay:0.6991s, distance:0147.44m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,105] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30117, delay:0.9322s, distance:0181.78m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,121] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30002, delay:0.6991s, distance:0107.52m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,135] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30021, delay:0.0000s, distance:0100.57m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,141] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30038, delay:0.4661s, distance:0088.09m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,338] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30091, delay:0.4661s, distance:0073.11m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:04,346] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30009, delay:0.4661s, distance:0064.30m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,372] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30030, delay:0.4661s, distance:0097.81m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:04,569] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30082, delay:0.4661s, distance:0099.74m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,581] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30039, delay:0.4661s, distance:0083.07m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,600] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30057, delay:0.9322s, distance:0164.31m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,612] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30110, delay:0.9322s, distance:0176.75m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,626] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30051, delay:0.9322s, distance:0156.76m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,636] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30041, delay:0.9322s, distance:0162.09m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:04,650] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30025, delay:0.4661s, distance:0088.56m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,668] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30023, delay:0.9322s, distance:0176.32m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,685] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30086, delay:0.6991s, distance:0142.99m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,731] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30108, delay:0.6991s, distance:0103.32m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,743] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30067, delay:0.9322s, distance:0183.14m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,760] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30043, delay:0.9322s, distance:0176.23m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,839] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30119, delay:0.9322s, distance:0157.06m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:04,860] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30047, delay:0.6991s, distance:0109.47m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:04,880] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30063, delay:0.6991s, distance:0106.57m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,894] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30105, delay:0.6991s, distance:0127.01m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,908] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30017, delay:0.6991s, distance:0101.09m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:04,921] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30024, delay:0.4661s, distance:0094.21m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:04,934] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30001, delay:0.3107s, distance:0045.70m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:04,952] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30003, delay:0.4661s, distance:0070.91m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:43:04,977] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30107, delay:0.4661s, distance:0069.87m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,526] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30094, delay:0.4661s, distance:0062.32m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,561] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30095, delay:0.6991s, distance:0110.94m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,575] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30102, delay:1.3982s, distance:0210.22m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,585] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30071, delay:0.6991s, distance:0133.55m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:05,593] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30073, delay:0.9322s, distance:0156.57m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:05,601] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30065, delay:0.6991s, distance:0109.19m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:05,609] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30061, delay:0.9322s, distance:0159.25m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,621] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30054, delay:0.4661s, distance:0069.63m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,632] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30069, delay:1.3982s, distance:0201.47m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,642] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30094, delay:0.4661s, distance:0062.32m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,650] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30118, delay:0.3107s, distance:0033.82m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,660] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30089, delay:0.9322s, distance:0181.07m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,670] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30036, delay:0.4661s, distance:0072.21m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,682] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30064, delay:0.6991s, distance:0131.20m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:05,693] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30098, delay:0.9322s, distance:0155.04m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:05,703] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30095, delay:0.6991s, distance:0110.94m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,713] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30032, delay:0.6991s, distance:0141.10m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,723] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30035, delay:0.9322s, distance:0160.22m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,735] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30059, delay:0.4661s, distance:0069.92m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,743] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30074, delay:0.4661s, distance:0090.31m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,743] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30102, delay:1.3982s, distance:0210.22m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,765] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30073, delay:0.9322s, distance:0156.57m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,774] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30052, delay:0.6991s, distance:0117.04m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:43:05,781] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30026, delay:0.6991s, distance:0120.75m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,797] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30062, delay:0.9322s, distance:0190.21m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,806] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30049, delay:0.6991s, distance:0142.69m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,816] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30034, delay:0.6991s, distance:0125.60m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,838] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30055, delay:0.4661s, distance:0097.81m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,850] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30065, delay:0.6991s, distance:0109.19m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,865] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30046, delay:0.6991s, distance:0136.56m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,876] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30078, delay:0.4661s, distance:0084.73m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,891] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30116, delay:0.4661s, distance:0088.73m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,902] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30072, delay:0.4661s, distance:0078.53m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,915] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30029, delay:0.6991s, distance:0115.14m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,922] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30116, delay:0.4661s, distance:0088.73m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,940] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30072, delay:0.4661s, distance:0078.53m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,951] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30055, delay:0.4661s, distance:0097.81m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:05,951] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30049, delay:0.6991s, distance:0142.69m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,978] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30056, delay:0.9322s, distance:0172.10m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,989] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30099, delay:0.4661s, distance:0092.06m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:05,999] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30012, delay:0.9322s, distance:0190.50m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:06,013] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30053, delay:0.4661s, distance:0083.46m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:06,025] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30061, delay:0.9322s, distance:0159.25m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:06,039] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30103, delay:0.6991s, distance:0140.93m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:06,044] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30053, delay:0.4661s, distance:0083.46m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:43:07,473] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30056, delay:0.9322s, distance:0172.10m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:07,775] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30099, delay:0.4661s, distance:0092.06m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:07,799] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30101, delay:0.9322s, distance:0165.59m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:43:08,023] [INFO] [Node_112] Received PREPARE: id:1742442121036, from:30092, delay:0.9322s, distance:0153.20m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:08,232] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30092, delay:0.9322s, distance:0153.20m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:43:08,245] [INFO] [Node_112] Received COMMIT: id:1742442121036, from:30101, delay:0.9322s, distance:0165.59m (Euclidean), mes_siz_bit:16778848
