[2025-03-20 12:41:51,331] [INFO] [Node_ 83] Starting node at localhost:30082 | index= 83 | f=1, k=4
[2025-03-20 12:42:01,889] [INFO] [Node_ 83] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.4661s, distance:0079.59m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:14,057] [INFO] [Node_ 83] Received PREPARE: id:1742442121036, from:30081, delay:0.9322s, distance:0163.13m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:14,085] [INFO] [Node_ 83] Received PREPARE: id:1742442121036, from:30022, delay:0.4661s, distance:0088.98m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:14,121] [INFO] [Node_ 83] Received PREPARE: id:1742442121036, from:30021, delay:0.6991s, distance:0139.26m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:14,166] [INFO] [Node_ 83] Received PREPARE: id:1742442121036, from:30084, delay:0.6991s, distance:0111.47m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:14,213] [INFO] [Node_ 83] Received PREPARE: id:1742442121036, from:30018, delay:0.6991s, distance:0119.49m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:14,275] [INFO] [Node_ 83] Received PREPARE: id:1742442121036, from:30020, delay:0.4661s, distance:0069.73m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:14,322] [INFO] [Node_ 83] Received PREPARE: id:1742442121036, from:30083, delay:0.6991s, distance:0113.69m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:14,372] [INFO] [Node_ 83] Received PREPARE: id:1742442121036, from:30010, delay:0.6991s, distance:0120.87m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:14,413] [INFO] [Node_ 83] Received PREPARE: id:1742442121036, from:30079, delay:0.9322s, distance:0179.20m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,932] [INFO] [Node_ 83] Received PREPARE: id:1742442121036, from:30011, delay:0.9322s, distance:0165.29m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:17,953] [INFO] [Node_ 83] Received PREPARE: id:1742442121036, from:30080, delay:0.4661s, distance:0074.82m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:24,998] [INFO] [Node_ 83] Received PREPARE: id:1742442121036, from:30085, delay:0.3107s, distance:0042.85m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:25,431] [INFO] [Node_ 83] Received PREPARE: id:1742442121036, from:30030, delay:0.4661s, distance:0083.56m (Euclidean), mes_siz_bit:16778848
