[2025-03-07 13:55:04,104] [INFO] Starting node at localhost:30181 | index=182 | f=1, k=4 | Role: Replica
[2025-03-07 13:57:50,547] [INFO] Starting node at localhost:30181 | index=182 | f=1, k=4 | Role: Replica
[2025-03-07 13:58:52,979] [INFO] Starting node at localhost:30181 | index=182 | f=1, k=4 | Role: Replica
[2025-03-07 13:59:02,554] [INFO] [30181] Received PRE-PREPARE: id:1741323542381, from:Leader(30000), delay:0.0000s, distance:147.63m (Euclidean)
[2025-03-07 13:59:02,554] [INFO] [30181] Broadcasting PREPARE for REQUEST 1741323542381
[2025-03-07 13:59:02,566] [INFO] [30181] Not broadcasting to fault node: 30077
[2025-03-07 13:59:02,581] [INFO] [30181] Not broadcasting to fault node: 30184
[2025-03-07 13:59:03,596] [INFO] [30181] Received PREPARE: id:1741323542381, from:30080, delay:0.0000s, distance:299.15m (Euclidean)
[2025-03-07 13:59:04,660] [INFO] [30181] Received PREPARE: id:1741323542381, from:30196, delay:0.0001s, distance:183.38m (Euclidean)
[2025-03-07 13:59:04,660] [INFO] [30181] Broadcasting COMMIT for REQUEST 1741323542381
[2025-03-07 13:59:04,679] [INFO] [30181] Not broadcasting to fault node: 30077
[2025-03-07 13:59:04,699] [INFO] [30181] Not broadcasting to fault node: 30184
[2025-03-07 13:59:04,818] [INFO] [30181] Received COMMIT: id:1741323542381, from:30080, delay:0.0000s, distance:299.15m (Euclidean)
[2025-03-07 13:59:05,092] [INFO] [30181] Received PREPARE: id:1741323542381, from:30046, delay:0.0000s, distance:46.60m (Euclidean)
[2025-03-07 13:59:05,092] [INFO] [30181] Received COMMIT: id:1741323542381, from:30046, delay:0.0000s, distance:46.60m (Euclidean)
[2025-03-07 13:59:05,092] [INFO] [LEADER 30181] Sending REPLY for REQUEST 1741323542381 to CLIENT
[2025-03-07 13:59:05,296] [INFO] [30181] Received PREPARE: id:1741323542381, from:30015, delay:0.0000s, distance:116.66m (Euclidean)
[2025-03-07 13:59:05,296] [INFO] [30181] Received PREPARE: id:1741323542381, from:30127, delay:0.0000s, distance:72.47m (Euclidean)
