[2025-03-20 12:41:45,697] [INFO] [Node_ 55] Starting node at localhost:30054 | index= 55 | f=1, k=4
[2025-03-20 12:42:02,184] [INFO] [Node_ 55] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.4661s, distance:0058.61m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:38,745] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30104, delay:0.4661s, distance:0084.84m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,764] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30100, delay:0.4661s, distance:0073.44m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,806] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30058, delay:0.6991s, distance:0119.39m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:38,891] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30006, delay:0.4661s, distance:0083.29m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:38,930] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30087, delay:0.3107s, distance:0034.54m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,041] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30042, delay:0.4661s, distance:0072.30m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,074] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30019, delay:0.6991s, distance:0129.66m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,132] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30070, delay:0.6991s, distance:0106.70m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,181] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30068, delay:0.3107s, distance:0045.84m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:39,306] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30108, delay:0.4661s, distance:0090.61m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:39,351] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30116, delay:0.4661s, distance:0058.77m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,367] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30027, delay:0.4661s, distance:0097.68m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,385] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30095, delay:0.4661s, distance:0081.47m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,402] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30099, delay:0.4661s, distance:0060.35m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:39,418] [INFO] [Node_ 55] Received PREPARE: id:1742442121036, from:30024, delay:0.3107s, distance:0034.39m (Euclidean), mes_siz_bit:16778856
