[2025-03-20 12:41:50,329] [INFO] [Node_ 78] Starting node at localhost:30077 | index= 78 | f=1, k=4
[2025-03-20 12:42:02,268] [INFO] [Node_ 78] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.4661s, distance:0051.27m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:25,512] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30109, delay:0.6991s, distance:0135.01m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:25,558] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30020, delay:0.4661s, distance:0081.88m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:25,611] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30083, delay:0.4661s, distance:0075.02m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:25,990] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30010, delay:0.9322s, distance:0168.63m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:26,223] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30079, delay:0.9322s, distance:0162.91m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,402] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30022, delay:0.4661s, distance:0065.61m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:26,772] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30018, delay:0.4661s, distance:0092.75m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:27,007] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30115, delay:0.4661s, distance:0097.14m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,233] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30081, delay:0.9322s, distance:0161.91m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:27,807] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30021, delay:0.4661s, distance:0092.16m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:28,026] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30084, delay:0.6991s, distance:0116.93m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,387] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30080, delay:0.3107s, distance:0035.54m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,429] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30041, delay:0.9322s, distance:0153.33m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,467] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30086, delay:0.6991s, distance:0137.52m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,486] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30085, delay:0.6991s, distance:0116.06m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:28,508] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30039, delay:0.4661s, distance:0054.52m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:28,543] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30011, delay:0.9322s, distance:0190.03m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:28,564] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30030, delay:0.4661s, distance:0098.98m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:28,585] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30002, delay:0.6991s, distance:0128.05m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,609] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30007, delay:1.3982s, distance:0205.66m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:28,631] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30091, delay:0.3107s, distance:0037.84m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:28,652] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30082, delay:0.4661s, distance:0079.45m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:28,670] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30037, delay:0.9322s, distance:0168.58m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:28,706] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30096, delay:1.3982s, distance:0205.43m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,739] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30048, delay:0.4661s, distance:0094.06m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,767] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30009, delay:0.3107s, distance:0026.81m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:28,801] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30114, delay:0.6991s, distance:0127.36m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:28,822] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30023, delay:0.9322s, distance:0152.96m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:28,842] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30117, delay:0.9322s, distance:0157.73m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:33,428] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30093, delay:0.3107s, distance:0044.62m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:33,460] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30113, delay:0.6991s, distance:0112.59m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:33,476] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30066, delay:0.3107s, distance:0018.08m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:33,496] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30119, delay:0.6991s, distance:0148.71m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:33,511] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30033, delay:0.6991s, distance:0128.52m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:41,711] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30045, delay:0.6991s, distance:0128.69m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:41,943] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30099, delay:0.4661s, distance:0054.78m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:42,040] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30058, delay:0.9322s, distance:0163.76m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:42,065] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30060, delay:0.4661s, distance:0082.16m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:42,085] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30070, delay:0.6991s, distance:0128.57m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:42,103] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30108, delay:0.6991s, distance:0116.77m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:42,121] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30075, delay:0.9322s, distance:0175.14m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:42,146] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30042, delay:0.4661s, distance:0097.71m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:42,166] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30105, delay:0.9322s, distance:0164.94m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:42,190] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30106, delay:0.6991s, distance:0137.72m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:42,214] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30057, delay:0.6991s, distance:0137.00m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:42,235] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30095, delay:0.6991s, distance:0121.18m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:42,257] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30024, delay:0.4661s, distance:0069.89m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:42,281] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30004, delay:0.6991s, distance:0127.91m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:42,299] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30050, delay:0.6991s, distance:0142.61m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:42,372] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30006, delay:0.6991s, distance:0135.30m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:42,390] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30019, delay:0.9322s, distance:0156.10m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:42,409] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30068, delay:0.4661s, distance:0081.38m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:42,435] [INFO] [Node_ 78] Received PREPARE: id:1742442121036, from:30027, delay:0.6991s, distance:0115.08m (Euclidean), mes_siz_bit:16778864
