[2025-03-20 12:41:44,492] [INFO] [Node_ 49] Starting node at localhost:30048 | index= 49 | f=1, k=4
[2025-03-20 12:42:02,178] [INFO] [Node_ 49] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.4661s, distance:0085.19m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:14,140] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30021, delay:0.3107s, distance:0026.09m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:14,154] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30080, delay:0.4661s, distance:0087.65m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:14,188] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30023, delay:0.6991s, distance:0103.88m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:14,283] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30020, delay:0.6991s, distance:0109.45m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:14,299] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30018, delay:0.4661s, distance:0054.96m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:14,346] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30083, delay:0.3107s, distance:0043.55m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:14,364] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30010, delay:0.9322s, distance:0159.96m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:14,382] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30079, delay:0.4661s, distance:0081.74m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:14,399] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30084, delay:0.4661s, distance:0088.15m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:14,417] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30081, delay:0.6991s, distance:0103.07m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:14,429] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30022, delay:0.4661s, distance:0069.68m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:16,990] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30091, delay:0.6991s, distance:0130.65m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:17,008] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30011, delay:0.6991s, distance:0146.72m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:17,026] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30030, delay:0.4661s, distance:0092.63m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,036] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30085, delay:0.9322s, distance:0172.70m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:17,049] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30041, delay:0.4661s, distance:0060.84m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:23,033] [INFO] [Node_ 49] Received PREPARE: id:1742442121036, from:30039, delay:0.4661s, distance:0075.09m (Euclidean), mes_siz_bit:16778848
